Date,Close,High,Low,Open,Volume,Return,Target_1d,Return_5d_forward,Target_5d,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,ret_ma_5,ret_std_5,ret_ma_10,ret_std_10,sentiment_mean,n_news,n_news_filled,has_news,sentiment_filled
2014-04-23,1875.3900146484373,1879.75,1873.9100341796875,1879.3199462890625,3085720000,-0.0022133138632203,1,0.0045643500586955,1,0.0040921390251267,0.003775123551313,0.0013638529097057,0.0104884905586892,0.0067573077914855,0.0035012584363228,0.0046494729178472,0.0013027529689492,0.0099407060097444,0.333321491877238,3.0,3.0,1,0.333321491877238
2014-04-24,1878.6099853515625,1884.06005859375,1870.239990234375,1881.969970703125,3191830000,0.0017169605671216,0,0.0026988403122034,1,-0.0022133138632203,0.0040921390251267,0.003775123551313,0.0013638529097057,0.0104884905586892,0.0017469524380093,0.0025221395743888,0.0003826277552273,0.0093607153197209,0.3331510821978251,3.0,3.0,1,0.3331510821978251
2014-04-25,1863.4000244140625,1877.719970703125,1859.699951171875,1877.719970703125,3213020000,-0.0080963909784891,1,0.0095202264687921,1,0.0017169605671216,-0.0022133138632203,0.0040921390251267,0.003775123551313,0.0013638529097057,-0.0001450963396296,0.0051061275349452,0.0016614682124696,0.0065983420234437,0.0,5.0,5.0,1,0.0
2014-04-28,1869.4300537109373,1877.010009765625,1850.6099853515625,1865.0,4034680000,0.0032360358580389,1,0.0081468576149814,1,-0.0080963909784891,0.0017169605671216,-0.0022133138632203,0.0040921390251267,0.003775123551313,-0.0002529138782844,0.0050073935697393,0.002933749164528,0.0053109115694016,0.1567003428936004,6.0,6.0,1,0.1567003428936004
2014-04-29,1878.3299560546875,1880.5999755859373,1870.780029296875,1870.780029296875,3647820000,0.0047607570692913,1,-0.00564862702496,0,0.0032360358580389,-0.0080963909784891,0.0017169605671216,-0.0022133138632203,0.0040921390251267,-0.0001191902694514,0.0051590687887542,0.0025880962489062,0.0050341000509919,0.0,1.0,1.0,1,0.0
2014-04-30,1883.949951171875,1885.199951171875,1872.68994140625,1877.0999755859373,3779230000,0.0029920169771406,0,-0.0030467848844947,0,0.0047607570692913,0.0032360358580389,-0.0080963909784891,0.0017169605671216,-0.0022133138632203,0.0009218758986207,0.0051560432053595,0.0022115671674718,0.0048240434341009,0.0,3.0,3.0,1,0.0
2014-05-01,1883.6800537109373,1888.5899658203125,1878.0400390625,1884.3900146484373,3416740000,-0.0001432614814261,0,-0.0042735754473089,0,0.0029920169771406,0.0047607570692913,0.0032360358580389,-0.0080963909784891,0.0017169605671216,0.0005498314889111,0.0051514415200127,0.0011483919634602,0.0038755200007249,0.0,1.0,1.0,1,0.0
2014-05-02,1881.1400146484373,1891.3299560546875,1878.5,1885.300048828125,3159560000,-0.0013484450597095,1,-0.0014140543282125,0,-0.0001432614814261,0.0029920169771406,0.0047607570692913,0.0032360358580389,-0.0080963909784891,0.001899420672667,0.0025440486930853,0.0008771621665187,0.0039529034780019,-0.1962639570236206,5.0,5.0,1,-0.1962639570236206
2014-05-05,1884.6600341796875,1885.510009765625,1866.77001953125,1879.449951171875,2733730000,0.0018712161263063,0,0.0063618849112985,1,-0.0013484450597095,-0.0001432614814261,0.0029920169771406,0.0047607570692913,0.0032360358580389,0.0016264567263205,0.0024356951663642,0.000686771424018,0.0038421129877612,0.0,4.0,4.0,1,0.0
2014-05-06,1867.719970703125,1883.68994140625,1867.719970703125,1883.68994140625,3327260000,-0.0089883921605711,1,0.0159177933175698,1,0.0018712161263063,-0.0013484450597095,-0.0001432614814261,0.0029920169771406,0.0047607570692913,-0.0011233731196519,0.0047109924940609,-0.0006212816945517,0.0046875570772985,0.9100431799888612,1.0,1.0,1,0.9100431799888612
2014-05-07,1878.2099609375,1878.8299560546875,1859.7900390625,1868.530029296875,3632950000,0.0056164684208124,0,0.0054946297666442,1,-0.0089883921605711,0.0018712161263063,-0.0013484450597095,-0.0001432614814261,0.0029920169771406,-0.0005984828309176,0.005382501286162,0.0001616965338515,0.0050332575401633,0.0717601279417673,6.0,6.0,1,0.0717601279417673
2014-05-08,1875.6300048828125,1889.0699462890625,1870.050048828125,1877.3900146484373,3393420000,-0.0013736249452109,1,-0.0025484926581635,0,0.0056164684208124,-0.0089883921605711,0.0018712161263063,-0.0013484450597095,-0.0001432614814261,-0.0008445555236745,0.005384610950474,-0.0001473620173817,0.0050220218055689,-0.1992509841918945,5.0,5.0,1,-0.1992509841918945
2014-05-09,1878.47998046875,1878.5699462890625,1867.02001953125,1875.27001953125,3025020000,0.0015194764311288,1,-0.0003300514903719,0,-0.0013736249452109,0.0056164684208124,-0.0089883921605711,0.0018712161263063,-0.0013484450597095,-0.0002709712255068,0.0054695952326279,0.00081422472358,0.0041810568244757,-0.0156254967053731,3.0,3.0,1,-0.0156254967053731
2014-05-12,1896.6500244140625,1897.1300048828125,1880.030029296875,1880.030029296875,3005740000,0.0096727376039313,1,-0.0061002653153944,0,0.0015194764311288,-0.0013736249452109,0.0056164684208124,-0.0089883921605711,0.0018712161263063,0.0012893330700181,0.0071024910981351,0.0014578948981693,0.0050088376769828,0.0,3.0,3.0,1,0.0
2014-05-13,1897.449951171875,1902.1700439453125,1896.06005859375,1896.75,2915680000,0.0004217577030636,0,-0.0129753067278438,0,0.0096727376039313,0.0015194764311288,-0.0013736249452109,0.0056164684208124,-0.0089883921605711,0.003171363042745,0.0044495052030253,0.0010239949615465,0.0048771358179992,0.3801750987768173,4.0,4.0,1,0.3801750987768173
2014-05-14,1888.530029296875,1897.1300048828125,1885.77001953125,1897.1300048828125,2822060000,-0.0047010050881663,0,-0.0002647561819211,0,0.0004217577030636,0.0096727376039313,0.0015194764311288,-0.0013736249452109,0.0056164684208124,0.0011078683409492,0.0053361496878376,0.0002546927550158,0.0051322762997255,0.0,4.0,4.0,1,0.0
2014-05-15,1870.8499755859373,1888.1600341796875,1862.3599853515625,1888.1600341796875,3552640000,-0.009361807033336,1,0.011566942796501,1,-0.0047010050881663,0.0004217577030636,0.0096727376039313,0.0015194764311288,-0.0013736249452109,-0.0004897680766757,0.0071517839883326,-0.0006671618001751,0.0059710680465272,0.3998958468437195,5.0,5.0,1,0.3998958468437195
2014-05-16,1877.8599853515625,1878.280029296875,1864.8199462890625,1871.18994140625,3173650000,0.0037469652067796,1,0.01207227595356,1,-0.009361807033336,-0.0047010050881663,0.0004217577030636,0.0096727376039313,0.0015194764311288,-4.4270321545547554e-05,0.0073741535283202,-0.0001576207735262,0.0061219725608458,,,0.0,0,0.0
2014-05-19,1885.0799560546875,1886.0,1872.4200439453125,1876.6600341796875,2664250000,0.0038447864907102,0,0.0142328594810128,1,0.0037469652067796,-0.009361807033336,-0.0047010050881663,0.0004217577030636,0.0096727376039313,-0.0012098605441897,0.0057320170548094,3.973626291416954e-05,0.0062255791258155,-0.1999085187911987,5.0,5.0,1,-0.1999085187911987
2014-05-20,1872.8299560546875,1884.8800048828125,1868.1400146484373,1884.8800048828125,3007700000,-0.0064983980974675,1,0.0197295398456924,1,0.0038447864907102,0.0037469652067796,-0.009361807033336,-0.0047010050881663,0.0004217577030636,-0.002593891704296,0.0060653280651882,0.0002887356692245,0.0058636413611163,0.0,2.0,2.0,1,0.0
2014-05-21,1888.030029296875,1888.800048828125,1873.3399658203125,1873.3399658203125,2777140000,0.0081160989512405,1,0.0169488829644923,1,-0.0064983980974675,0.0038447864907102,0.0037469652067796,-0.009361807033336,-0.0047010050881663,-3.047089641461387e-05,0.0074926824300653,0.0005386987222673,0.0061616977684148,0.0,1.0,1.0,1,0.0
2014-05-22,1892.489990234375,1896.3299560546875,1885.3900146484373,1888.18994140625,2759800000,0.0023622298736216,1,0.0164227849103912,1,0.0081160989512405,-0.0064983980974675,0.0038447864907102,0.0037469652067796,-0.009361807033336,0.0023143364849769,0.0053787018551601,0.0009122842041506,0.0061461035301654,0.0,3.0,3.0,1,0.0
2014-05-23,1900.530029296875,1901.260009765625,1893.3199462890625,1893.3199462890625,2396280000,0.0042483918562254,1,0.0128595397228696,1,0.0023622298736216,0.0081160989512405,-0.0064983980974675,0.0038447864907102,0.0037469652067796,0.002414621814866,0.0054166316557058,0.0011851757466602,0.0062359845641389,-0.1474686662356058,6.0,6.0,1,-0.1474686662356058
2014-05-27,1911.9100341796875,1912.280029296875,1902.010009765625,1902.010009765625,2911020000,0.0059878058790907,0,0.0064490252335422,1,0.0042483918562254,0.0023622298736216,0.0081160989512405,-0.0064983980974675,0.0038447864907102,0.0028432256925421,0.0056383366543552,0.0008166825741762,0.0057701936139657,0.2474790066480636,4.0,4.0,1,0.2474790066480636
2014-05-28,1909.780029296875,1914.4599609375,1907.300048828125,1911.77001953125,2976450000,-0.0011140717108722,1,0.0094775185143187,1,0.0059878058790907,0.0042483918562254,0.0023622298736216,0.0081160989512405,-0.0064983980974675,0.0039200909698612,0.0035270183756574,0.0006630996327826,0.0058022235042592,0.0,3.0,3.0,1,0.0
2014-05-29,1920.030029296875,1920.030029296875,1909.8199462890625,1910.5999755859373,2709050000,0.0053671102654548,1,0.0106404229771899,1,-0.0011140717108722,0.0059878058790907,0.0042483918562254,0.0023622298736216,0.0081160989512405,0.0033702932327041,0.00286074415983,0.0016699111681447,0.0056392432533886,0.000423640012741,6.0,6.0,1,0.000423640012741
2014-05-30,1923.5699462890625,1924.030029296875,1916.6400146484373,1920.3299560546875,3263490000,0.0018436779311643,1,0.013448949525904,1,0.0053671102654548,-0.0011140717108722,0.0059878058790907,0.0042483918562254,0.0023622298736216,0.0032665828442126,0.0029153049545275,0.0027904596645947,0.0041094022182211,0.0,3.0,3.0,1,0.0
2014-06-02,1924.969970703125,1925.8800048828125,1915.97998046875,1923.8699951171875,2509020000,0.0007278261010281,0,0.0136625761587951,1,0.0018436779311643,0.0053671102654548,-0.0011140717108722,0.0059878058790907,0.0042483918562254,0.0025624696931731,0.0030413184693991,0.0024885457540196,0.0041420970747708,0.1454265515009562,6.0,6.0,1,0.1454265515009562
2014-06-03,1924.239990234375,1925.0699462890625,1918.7900390625,1923.0699462890625,2867180000,-0.0003792165487565,1,0.0137976806234503,1,0.0007278261010281,0.0018436779311643,0.0053671102654548,-0.0011140717108722,0.0059878058790907,0.0012890652076037,0.0025402395147551,0.0020661454500729,0.0042033474109339,0.2519925038019816,3.0,3.0,1,0.2519925038019816
2014-06-04,1927.8800048828125,1928.6300048828125,1918.5999755859373,1923.06005859375,2793920000,0.0018916635486794,1,0.0083044638281819,1,-0.0003792165487565,0.0007278261010281,0.0018436779311643,0.0053671102654548,-0.0011140717108722,0.001890212259514,0.0021559473550457,0.0029051516146876,0.0029562154752811,0.999131977558136,1.0,1.0,1,0.999131977558136
2014-06-05,1940.4599609375,1941.739990234375,1922.9300537109373,1928.52001953125,3113270000,0.0065252795935566,1,-0.0053337743598363,0,0.0018916635486794,-0.0003792165487565,0.0007278261010281,0.0018436779311643,0.0053671102654548,0.0021218461251344,0.0026324510536663,0.0027460696789192,0.0026739727673094,0.0,4.0,4.0,1,0.0
2014-06-06,1949.43994140625,1949.43994140625,1942.4100341796875,1942.4100341796875,2864300000,0.0046277587012986,1,-0.0068121653529796,0,0.0065252795935566,0.0018916635486794,-0.0003792165487565,0.0007278261010281,0.0018436779311643,0.0026786622791612,0.0028447844095867,0.0029726225616869,0.0027331571434417,0.0807404688426426,7.0,7.0,1,0.0807404688426426
2014-06-09,1951.27001953125,1955.550048828125,1947.1600341796875,1948.969970703125,2812180000,0.0009387712266117,0,-0.0069134410406282,0,0.0046277587012986,0.0065252795935566,0.0018916635486794,-0.0003792165487565,0.0007278261010281,0.0027208513042779,0.0028099712124744,0.0026416604987255,0.0027617413352573,0.2499152620633443,3.0,3.0,1,0.2499152620633443
2014-06-10,1950.7900390625,1950.8599853515625,1944.6400146484373,1950.3399658203125,2702360000,-0.0002459836229459,0,-0.0045110179219256,0,0.0009387712266117,0.0046277587012986,0.0065252795935566,0.0018916635486794,-0.0003792165487565,0.0027474978894401,0.0027736208937602,0.0020182815485219,0.0026225670913383,0.0,4.0,4.0,1,0.0
2014-06-11,1943.8900146484373,1949.3699951171875,1940.0799560546875,1949.3699951171875,2710620000,-0.0035370410325545,0,0.0067339024953425,1,-0.0002459836229459,0.0009387712266117,0.0046277587012986,0.0065252795935566,0.0018916635486794,0.0016617569731933,0.0039887561283686,0.0017759846163536,0.0030251467795783,-0.6647742390632629,3.0,3.0,1,-0.6647742390632629
